"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
2008,1,1,2,1700,1635,1952,1937,"UA",336,"N366UA",112,122,94,15,25,"DEN","AUS",775,4,14,0,"",0,15,0,0,0,0
2008,1,1,2,1701,1610,1839,1800,"9E",5747,"83909E",98,110,74,39,51,"AUS","MEM",559,8,16,0,"",0,0,0,0,0,39
2008,1,1,2,1705,1705,1743,1755,"WN",1856,"N483WN",38,50,29,-12,0,"AUS","HOU",148,2,7,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1708,1650,2059,2048,"YV",7228,"N511MJ",171,178,147,11,18,"AUS","IAD",1297,8,16,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1710,1645,2051,2058,"OH",5203,"N695CA",281,313,229,-7,25,"JFK","AUS",1522,6,46,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1721,1720,1806,1810,"WN",373,"N799SW",45,50,35,-4,1,"DAL","AUS",189,4,6,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1726,1730,1858,1904,"US",493,"N311AW",152,154,133,-6,-4,"AUS","PHX",872,5,14,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1727,1730,1831,1825,"MQ",3400,"N681AE",64,55,39,6,-3,"AUS","DAL",189,5,20,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1727,1700,1823,1805,"AA",463,"N201AA",56,65,37,18,27,"AUS","DFW",190,8,11,0,"",0,0,0,14,0,4
2008,1,1,2,1730,1730,2146,2213,"B6",1068,"N265JB",196,223,170,-27,0,"AUS","JFK",1522,9,17,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1735,1720,2211,2205,"CO",351,"N14337",216,225,178,6,15,"AUS","EWR",1504,10,28,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1738,1745,2222,2227,"XE",4,"N14188",164,162,149,-5,-7,"ONT","AUS",1197,6,9,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1740,1745,1831,1840,"MQ",3422,"N670AE",51,55,36,-9,-5,"DAL","AUS",189,7,8,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1741,1745,1842,1850,"WN",729,"N525SW",61,65,47,-8,-4,"LBB","AUS",341,4,10,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1749,1745,2229,2225,"AA",1622,"N3BWAA",160,160,143,4,4,"SNA","AUS",1209,4,13,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1751,1745,1855,1840,"CO",1603,"N19621",64,55,27,15,6,"IAH","AUS",140,7,30,0,"",0,0,0,9,6,0
2008,1,1,2,1755,1755,1844,1902,"XE",315,"N11193",109,127,94,-18,0,"AUS","ABQ",619,6,9,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1755,1735,2114,2015,"AA",2402,"N481AA",199,160,152,59,20,"AUS","ORD",978,32,15,0,"",0,0,0,59,0,0
2008,1,1,2,1800,1800,1950,2010,"OO",4044,"N668CA",170,190,154,-20,0,"AUS","SLC",1085,10,6,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1801,1800,1845,1850,"WN",1609,"N420WN",44,50,35,-5,1,"DAL","AUS",189,3,6,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1805,1645,1934,1828,"XE",600,"N12563",89,103,74,66,80,"MSY","AUS",445,6,9,0,"",0,0,0,0,0,66
2008,1,1,2,1808,1740,1911,1850,"WN",160,"N427WN",63,70,52,21,28,"AUS","LBB",341,3,8,0,"",0,0,0,0,0,21
2008,1,1,2,1809,1810,1921,1910,"AA",766,"N3APAA",72,60,38,11,-1,"AUS","DFW",190,24,10,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1820,1825,1929,1924,"CO",620,"N14601",69,59,31,5,-5,"AUS","IAH",140,14,24,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1824,1748,1943,1900,"UA",1291,"N834UA",139,132,119,43,36,"AUS","DEN",775,8,12,0,"",0,10,0,7,0,26
2008,1,1,2,1828,1830,1919,1925,"WN",460,"N799SW",51,55,40,-6,-2,"AUS","DAL",189,3,8,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1828,1833,2006,2004,"DL",693,"N900DE",158,151,137,2,-5,"ATL","AUS",813,6,15,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1829,1830,1925,1925,"WN",2374,"N325SW",56,55,45,0,-1,"MAF","AUS",294,4,7,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1830,1614,2126,1925,"DL",470,"N977DL",116,131,92,121,136,"AUS","ATL",813,8,16,0,"",0,0,0,0,0,121
2008,1,1,2,1838,1820,2004,2005,"AA",1703,"N530AA",206,225,193,-1,18,"AUS","SJC",1476,4,9,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1839,1805,1945,1905,"AA",563,"N3CKAA",66,60,37,40,34,"DFW","AUS",190,6,23,0,"",0,34,0,6,0,0
2008,1,1,2,1839,1740,2107,2030,"AA",2293,"N410AA",148,170,128,37,59,"ORD","AUS",978,6,14,0,"",0,0,16,0,0,21
2008,1,1,2,1845,1855,2119,2139,"XE",318,"N12195",94,104,81,-20,-10,"ABQ","AUS",619,5,8,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1845,1735,1,2255,"AA",502,"N589AA",196,200,181,66,70,"SJC","AUS",1476,5,10,0,"",0,12,0,0,0,54
2008,1,1,2,1848,1729,2207,2005,"OO",5915,"N705SK",199,156,147,122,79,"AUS","ORD",978,6,46,0,"",0,0,0,122,0,0
2008,1,1,2,1850,1845,1959,2000,"AA",427,"N565AA",189,195,166,-1,5,"AUS","LAX",1242,8,15,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1900,1905,1952,2000,"MQ",3441,"N670AE",52,55,38,-8,-5,"AUS","DAL",189,4,10,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1900,1905,2354,2359,"AA",2246,"N4XPAA",174,174,152,-5,-5,"LAX","AUS",1242,9,13,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1907,1910,1947,1955,"WN",729,"N525SW",40,45,28,-8,-3,"AUS","HOU",148,4,8,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1910,1845,1959,1945,"AA",1113,"N258AA",49,60,37,14,25,"DFW","AUS",190,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1919,1915,2016,2020,"WN",2384,"N420WN",177,185,153,-4,4,"AUS","LAS",1090,15,9,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1921,1915,2035,2012,"CO",1441,"N37409",74,57,29,23,6,"IAH","AUS",140,5,40,0,"",0,0,0,17,6,0
2008,1,1,2,1923,1920,2216,2217,"XE",209,"N17560",113,117,97,-1,3,"TUS","AUS",797,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1925,1855,2202,2120,"AA",1051,"N467AA",217,205,196,42,30,"RDU","AUS",1162,4,17,0,"",0,30,0,12,0,0
2008,1,1,2,1927,1920,2113,2115,"WN",330,"N789SW",106,115,92,-2,7,"AUS","BNA",756,5,9,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1931,1935,2022,2030,"WN",112,"N215WN",51,55,38,-8,-4,"AUS","DAL",189,4,9,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1933,1850,2012,1935,"WN",2183,"N371SW",39,45,27,37,43,"HOU","AUS",148,4,8,0,"",0,9,0,0,0,28
2008,1,1,2,1934,1930,2030,2020,"MQ",3824,"N649PP",56,50,34,10,4,"DAL","AUS",189,6,16,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1945,1935,14,10,"WN",2904,"N261WN",149,155,132,4,10,"LAS","AUS",1090,5,12,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1947,1740,2224,2010,"WN",870,"N394SW",157,150,140,134,127,"AUS","MDW",972,6,11,0,"",0,0,127,7,0,0
2008,1,1,2,1948,1935,2057,2035,"AA",1202,"N556AA",69,60,39,22,13,"DFW","AUS",190,8,22,0,"",0,13,0,9,0,0
2008,1,1,2,1949,1945,2024,2020,"WN",2461,"N325SW",95,95,81,4,4,"AUS","ELP",528,3,11,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1950,1947,2112,2100,"F9",219,"N812FR",142,133,120,12,3,"AUS","DEN",775,8,14,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1956,1955,2307,2319,"US",229,"N334AW",131,144,106,-12,1,"PHX","AUS",872,6,19,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1958,1855,2304,2204,"XE",312,"N12563",126,129,108,60,63,"AUS","JAX",954,10,8,0,"",0,0,0,0,0,60
2008,1,1,2,2012,1916,2301,2216,"UA",80,"N825UA",109,120,91,45,56,"DEN","AUS",775,5,13,0,"",0,45,0,0,0,0
2008,1,1,2,2012,1940,2235,2228,"NW",1675,"N1799U",143,168,125,7,32,"MSP","AUS",1042,6,12,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,2016,1955,2108,2055,"AA",2059,"N3CKAA",52,60,36,13,21,"AUS","DFW",190,9,7,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,2017,2005,2101,2055,"WN",2882,"N602SW",44,50,33,6,12,"DAL","AUS",189,3,8,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,2019,1955,2229,2215,"WN",3334,"N510SW",130,140,119,14,24,"BNA","AUS",756,4,7,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,2031,2030,2114,2115,"WN",2719,"N275WN",43,45,28,-1,1,"AUS","HOU",148,4,11,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,2032,2015,2331,2320,"WN",780,"N248WN",119,125,105,11,17,"PHX","AUS",872,5,9,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,2035,1955,2209,2130,"WN",2183,"N371SW",154,155,133,39,40,"AUS","PHX",872,5,16,0,"",0,3,0,0,0,36
2008,1,1,2,2035,1945,2324,2230,"OO",5978,"N715SK",169,165,123,54,50,"ORD","AUS",978,15,31,0,"",0,54,0,0,0,0
2008,1,1,2,2046,2045,2302,2310,"WN",1124,"N348SW",76,85,67,-8,1,"ELP","AUS",528,3,6,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,2048,2050,2144,2145,"MQ",3443,"N649PP",56,55,37,-1,-2,"AUS","DAL",189,5,14,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,2050,1905,2320,2150,"WN",3568,"N704SW",150,165,128,90,105,"MDW","AUS",972,4,18,0,"",0,11,0,0,0,79
2008,1,1,2,2058,1955,26,2325,"CO",806,"N69348",268,270,228,61,63,"EWR","AUS",1504,6,34,0,"",0,18,0,0,0,43
2008,1,1,2,2109,2045,104,2359,"B6",1069,"N184JB",295,254,236,65,24,"JFK","AUS",1522,4,55,0,"",0,9,0,41,0,15
2008,1,1,2,2113,2050,2205,2150,"AA",1731,"N402AA",52,60,35,15,23,"DFW","AUS",190,3,14,0,"",0,7,0,0,0,8
2008,1,1,2,2113,2115,2200,2212,"CO",1533,"N76503",47,57,30,-12,-2,"IAH","AUS",140,4,13,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,2123,1940,103,2323,"OO",4068,"N340CA",160,163,133,100,103,"SLC","AUS",1085,6,21,0,"",0,0,0,0,0,100
2008,1,1,2,2124,2035,17,2336,"F9",214,"N924FR",113,121,96,41,49,"DEN","AUS",775,5,12,0,"",0,21,0,20,0,0
2008,1,1,2,2127,2105,2205,2150,"WN",570,"N315SW",38,45,27,15,22,"HOU","AUS",148,4,7,0,"",0,0,0,0,0,15
2008,1,1,2,2147,2135,2249,2235,"AA",417,"N498AA",62,60,35,14,12,"DFW","AUS",190,10,17,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,2202,2035,131,2255,"XE",2793,"N14105",269,200,163,156,87,"CLE","AUS",1174,5,101,0,"",0,87,0,69,0,0
2008,1,1,2,2245,2055,44,2246,"OH",5085,"N678CA",179,171,136,118,110,"CVG","AUS",958,9,34,0,"",0,110,0,8,0,0
2008,1,1,2,2247,2135,113,20,"AA",2491,"N4WLAA",146,165,125,53,72,"ORD","AUS",978,8,13,0,"",0,0,0,1,0,52
2008,1,1,2,2301,2240,2349,2335,"AA",1129,"N4XTAA",48,55,31,14,21,"DFW","AUS",190,8,9,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,2322,2245,9,2336,"CO",1561,"N17614",47,51,27,33,37,"IAH","AUS",140,5,15,0,"",0,10,0,0,0,23
2008,1,1,2,NA,646,NA,922,"OO",5972,"N726SK",NA,156,NA,NA,NA,"AUS","ORD",978,NA,NA,1,"B",0,NA,NA,NA,NA,NA
2008,1,1,2,NA,1740,NA,1835,"WN",2880,"",NA,55,NA,NA,NA,"AUS","DAL",189,NA,NA,1,"A",0,NA,NA,NA,NA,NA
2008,1,1,2,NA,1525,NA,1625,"AA",1128,"",NA,60,NA,NA,NA,"AUS","DFW",190,NA,NA,1,"A",0,NA,NA,NA,NA,NA
2008,1,1,2,NA,1915,NA,2015,"AA",1566,"",NA,60,NA,NA,NA,"AUS","DFW",190,NA,NA,1,"A",0,NA,NA,NA,NA,NA
2008,1,1,2,NA,1620,NA,1710,"WN",2793,"",NA,50,NA,NA,NA,"DAL","AUS",189,NA,NA,1,"A",0,NA,NA,NA,NA,NA
2008,1,1,2,NA,1735,NA,1835,"AA",479,"",NA,60,NA,NA,NA,"DFW","AUS",190,NA,NA,1,"A",0,NA,NA,NA,NA,NA
2008,1,2,3,539,540,641,635,"CO",240,"N37409",62,55,36,6,-1,"AUS","IAH",140,8,18,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,558,600,929,909,"EV",4788,"N718EV",151,129,103,20,-2,"AUS","ATL",813,38,10,0,"",0,0,0,20,0,0
2008,1,2,3,559,600,655,700,"AA",1157,"N4WLAA",56,60,39,-5,-1,"AUS","DFW",190,6,11,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,600,605,744,750,"9E",5743,"84129E",104,105,83,-6,-5,"AUS","MEM",559,9,12,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,602,600,839,835,"AA",1614,"N4XTAA",157,155,140,4,2,"AUS","ORD",978,5,12,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,609,610,709,715,"WN",697,"N348SW",60,65,47,-6,-1,"AUS","MAF",294,4,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,612,615,1026,1005,"XE",2976,"N14105",194,170,159,21,-3,"AUS","CLE",1174,10,25,0,"",0,0,0,21,0,0
2008,1,2,3,615,620,737,735,"F9",211,"N924FR",142,135,113,2,-5,"AUS","DEN",775,5,24,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,620,620,1015,947,"OH",5044,"N678CA",175,147,136,28,0,"AUS","CVG",958,25,14,0,"",0,0,0,28,0,0
2008,1,2,3,624,545,729,640,"MQ",3362,"N681AE",65,55,32,49,39,"DAL","AUS",189,5,28,0,"",0,39,0,10,0,0
2008,1,2,3,629,630,1052,1058,"CO",852,"N17614",203,208,177,-6,-1,"AUS","EWR",1504,9,17,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,631,630,720,725,"WN",128,"N261WN",49,55,38,-5,1,"AUS","DAL",189,2,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,632,630,718,715,"WN",311,"N510SW",46,45,33,3,2,"AUS","HOU",148,4,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,635,635,723,720,"WN",1028,"N344SW",48,45,28,3,0,"HOU","AUS",148,4,16,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,636,635,858,900,"WN",3489,"N325SW",82,85,71,-2,1,"ELP","AUS",528,4,7,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,637,640,808,825,"AA",579,"N498AA",211,225,193,-17,-3,"AUS","SJC",1476,7,11,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,640,645,954,932,"NW",1674,"N1799U",194,167,163,22,-5,"AUS","MSP",1042,11,20,0,"",0,0,0,22,0,0
2008,1,2,3,642,646,932,922,"OO",5972,"N715SK",170,156,150,10,-4,"AUS","ORD",978,6,14,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,647,650,1155,1145,"AA",1182,"N4YHAA",188,175,158,10,-3,"LAX","AUS",1242,3,27,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,650,655,746,750,"CO",340,"N69348",56,55,33,-4,-5,"AUS","IAH",140,7,16,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,650,700,832,857,"XE",541,"N11547",102,117,86,-25,-10,"MCI","AUS",650,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,650,650,735,740,"WN",2443,"N672SW",45,50,34,-5,0,"DAL","AUS",189,3,8,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,652,650,814,825,"WN",754,"N704SW",142,155,127,-11,2,"AUS","PHX",872,4,11,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,655,655,753,800,"WN",2974,"N433LV",58,65,48,-7,0,"LBB","AUS",341,4,6,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,656,700,1113,1133,"B6",1060,"N184JB",197,213,176,-20,-4,"AUS","JFK",1522,3,18,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,701,700,805,821,"XE",1,"N14188",184,201,161,-16,1,"AUS","ONT",1197,7,16,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,702,705,755,805,"AA",652,"N410AA",53,60,36,-10,-3,"AUS","DFW",190,6,11,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,703,700,945,930,"WN",1567,"N315SW",162,150,144,15,3,"AUS","MDW",972,6,12,0,"",0,0,0,15,0,0
2008,1,2,3,705,700,855,855,"WN",222,"N602SW",110,115,94,0,5,"AUS","BNA",756,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,709,715,824,832,"XE",519,"N12195",75,77,58,-8,-6,"AUS","MSY",445,5,12,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,717,720,842,853,"EV",4629,"N754EV",145,153,120,-11,-3,"ATL","AUS",813,4,21,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,719,720,1023,1024,"DL",1590,"N900DE",124,124,103,-1,-1,"AUS","ATL",813,10,11,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,720,728,1021,1035,"F9",212,"N808FR",121,127,103,-14,-8,"DEN","AUS",775,5,13,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,722,726,835,825,"CO",1573,"N76503",73,59,37,10,-4,"AUS","IAH",140,17,19,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,723,730,836,901,"XE",303,"N17560",133,151,116,-25,-7,"AUS","TUS",797,5,12,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,724,730,815,822,"CO",1841,"N30401",51,52,29,-7,-6,"IAH","AUS",140,4,18,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,726,725,756,805,"WN",2524,"N248WN",90,100,78,-9,1,"AUS","ELP",528,2,10,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,732,735,826,835,"WN",1194,"N348SW",54,60,43,-9,-3,"MAF","AUS",294,4,7,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,735,600,849,729,"YV",2883,"N925FJ",134,149,118,80,95,"AUS","PHX",872,6,10,0,"",0,80,0,0,0,0
2008,1,2,3,739,740,844,850,"WN",1028,"N344SW",65,70,53,-6,-1,"AUS","LBB",341,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,739,740,824,830,"WN",906,"N324SW",45,50,32,-6,-1,"DAL","AUS",189,3,10,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,743,740,841,840,"AA",1958,"N473AA",58,60,40,1,3,"AUS","DFW",190,7,11,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,750,705,838,805,"MQ",3366,"N681AE",48,60,38,33,45,"AUS","DAL",189,2,8,0,"",0,0,0,0,0,33
2008,1,2,3,750,755,902,905,"AA",1465,"N4XPAA",192,190,159,-3,-5,"AUS","SNA",1209,19,14,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,755,755,1110,1125,"B6",1061,"N203JB",255,270,225,-15,0,"JFK","AUS",1522,2,28,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,756,800,955,1010,"OO",4009,"N340CA",179,190,150,-15,-4,"AUS","SLC",1085,14,15,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,756,745,951,943,"UA",657,"N825UA",235,238,214,8,11,"AUS","SFO",1504,7,14,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,757,800,851,855,"MQ",3890,"N670AE",54,55,35,-4,-3,"DAL","AUS",189,8,11,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,803,800,900,900,"AA",1109,"N482AA",57,60,34,0,3,"DFW","AUS",190,6,17,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,806,805,852,900,"WN",2530,"N672SW",46,55,37,-8,1,"AUS","DAL",189,2,7,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,806,805,849,850,"WN",3502,"N608SW",43,45,28,-1,1,"HOU","AUS",148,4,11,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,812,815,905,915,"CO",440,"N19621",53,60,34,-10,-3,"AUS","IAH",140,4,15,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,816,815,1042,1100,"AA",1199,"N412AA",146,165,126,-18,1,"ORD","AUS",978,4,16,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,824,825,906,910,"WN",2974,"N433LV",42,45,31,-4,-1,"AUS","HOU",148,3,8,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,827,825,918,920,"CO",1583,"N14653",51,55,27,-2,2,"IAH","AUS",140,5,19,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,828,825,1000,947,"UA",1190,"N366UA",152,142,117,13,3,"AUS","DEN",775,7,28,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,830,830,1131,1136,"OH",5124,"N695CA",121,126,102,-5,0,"AUS","ATL",813,6,13,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,830,810,1305,1250,"WN",297,"N715SW",155,160,143,15,20,"SAN","AUS",1164,4,8,0,"",0,0,0,0,0,15
2008,1,2,3,830,830,1009,1009,"EV",4677,"N931EV",159,159,130,0,0,"ATL","AUS",813,5,24,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,831,810,1038,1030,"WN",1137,"N367SW",127,140,115,8,21,"BNA","AUS",756,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,835,820,1000,1003,"XE",511,"N12563",85,103,72,-3,15,"MSY","AUS",445,4,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,836,835,935,935,"AA",450,"N467AA",59,60,36,0,1,"AUS","DFW",190,13,10,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,839,840,1021,1014,"US",435,"N334AW",162,154,128,7,-1,"AUS","PHX",872,22,12,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,842,745,1115,1030,"WN",478,"N762SW",153,165,132,45,57,"MDW","AUS",972,3,18,0,"",0,45,0,0,0,0
2008,1,2,3,845,850,953,1010,"AA",379,"N589AA",188,200,163,-17,-5,"AUS","LAX",1242,7,18,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,852,840,934,930,"WN",513,"N629SW",42,50,32,4,12,"DAL","AUS",189,3,7,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,853,850,1342,1330,"WN",3222,"N639SW",169,160,144,12,3,"LAS","AUS",1090,3,22,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,854,900,944,955,"WN",1194,"N348SW",50,55,38,-11,-6,"AUS","DAL",189,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,855,900,942,1000,"WN",906,"N324SW",167,180,145,-18,-5,"AUS","LAS",1090,13,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,856,900,952,1000,"AA",1743,"N3BWAA",56,60,37,-8,-4,"AUS","DFW",190,9,10,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,856,840,1205,1150,"WN",3949,"N609SW",129,130,115,15,16,"PHX","AUS",872,4,10,0,"",0,7,0,0,0,8
2008,1,2,3,902,850,1216,1215,"CO",350,"N63305",254,265,206,1,12,"EWR","AUS",1504,12,36,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,903,905,1418,1425,"AA",1810,"N498AA",195,200,182,-7,-2,"SJC","AUS",1476,5,8,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,906,915,1004,1013,"CO",640,"N30401",58,58,34,-9,-9,"AUS","IAH",140,9,15,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,906,850,1226,1235,"B6",1263,"N179JB",260,285,239,-9,16,"BOS","AUS",1698,3,18,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,914,915,1001,1025,"WN",3502,"N608SW",167,190,156,-24,-1,"AUS","SAN",1164,2,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,915,920,1012,1015,"MQ",3364,"N670AE",57,55,40,-3,-5,"AUS","DAL",189,4,13,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,915,855,1131,1109,"XE",2252,"N18102",196,194,163,22,20,"CLE","AUS",1174,4,29,0,"",0,0,20,2,0,0
2008,1,2,3,915,905,1058,1100,"OO",2930,"N468CA",103,115,87,-2,10,"MCI","AUS",650,5,11,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,916,925,1016,1032,"XE",311,"N11547",120,127,93,-16,-9,"AUS","ABQ",619,9,18,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,916,850,1401,1332,"XE",2,"N14188",165,162,151,29,26,"ONT","AUS",1197,7,7,0,"",0,26,0,3,0,0
2008,1,2,3,918,915,1152,1210,"WN",3481,"N266WN",214,235,202,-18,3,"BWI","AUS",1342,4,8,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,924,925,1325,1325,"WN",3489,"N325SW",181,180,167,0,-1,"AUS","BWI",1342,5,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,927,923,1112,1119,"NW",1728,"N943N",105,116,88,-7,4,"MEM","AUS",559,3,14,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,928,925,1022,1025,"AA",421,"N457AA",54,60,36,-3,3,"DFW","AUS",190,6,12,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,930,905,1157,1055,"OH",5527,"N679CA",207,170,142,62,25,"CVG","AUS",958,7,58,0,"",0,25,0,37,0,0
2008,1,2,3,942,945,1037,1045,"AA",511,"N482AA",55,60,36,-8,-3,"AUS","DFW",190,10,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,943,842,1204,1118,"YV",7273,"N502MJ",201,216,180,46,61,"IAD","AUS",1297,7,14,0,"",0,46,0,0,0,0
2008,1,2,3,945,940,1116,1125,"WN",2985,"N219WN",151,165,141,-9,5,"TPA","AUS",928,3,7,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,948,955,1054,1052,"CO",1572,"N14653",66,57,34,2,-7,"AUS","IAH",140,10,22,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,954,955,1115,1130,"WN",513,"N629SW",141,155,127,-15,-1,"AUS","PHX",872,4,10,0,"",0,NA,NA,NA,NA,NA
